tsne_x,tsne_y,sound_type,file_name,gender,age,country
0.42972034,0.6084952,laughter,m0346_0_laughter, male,29, EN
0.17008784,0.65082115,laughter,m0353_0_laughter, male,18, IT
0.63410705,0.89801216,cough,m1175_0_cough, male,31, PT
0.8353598,0.9162172,cough,f0382_0_cough, female,43, EN
0.6388235,0.5020385,sigh,m1112_0_sigh, male,27, EN
0.8429922,0.36892802,sigh,f2926_1_sigh, female,58, ZH
0.75195366,0.7328028,cough,m0767_0_cough, male,18, IT
0.778308,0.81061965,throatclearing,f1631_0_throatclearing, female,46, EN
0.81077117,0.98575014,cough,f1590_0_cough, female,49, EN
0.72451043,0.7078258,throatclearing,m0175_0_throatclearing, male,25, ES
0.6476577,0.021664662,sniff,f3355_0_sniff, female,53, EN
0.7357682,0.95986116,cough,f3327_0_cough, female,57, EN
0.8658704,0.26730686,sigh,f1313_0_sigh, female,34, EN
0.58637416,0.34277266,sneeze,m1240_0_sneeze, male,34, EN
0.55538625,0.5347387,sniff,m0715_0_sniff, male,32, EN
0.66606534,0.11217667,sniff,m1457_0_sniff, male,20, EN
0.6770455,0.8042765,cough,m3292_0_cough, male,23, IT
0.5762796,0.89797306,throatclearing,m1677_0_throatclearing, male,28, PT
0.97189707,0.7054744,throatclearing,f2882_0_throatclearing, female,32, EN
0.49175823,0.72819245,sneeze,m0715_0_sneeze, male,32, EN
0.47759646,0.529339,sneeze,m1215_0_sneeze, male,33, TA
0.750695,0.14842135,sniff,m0245_0_sniff, male,24, IT
0.63190186,0.5172406,sigh,m0173_0_sigh, male,40, EN
0.483036,0.5909029,sneeze,m2950_0_sneeze, male,25, KA
0.55060434,0.5137071,sneeze,f2011_0_sneeze, female,32, ES
0.9796574,0.71790665,throatclearing,f0759_0_throatclearing, female,25, EN
0.5728274,0.09994531,sniff,m1098_0_sniff, male,45, EN
0.2717897,0.61948824,laughter,m2412_0_laughter, male,22, EN
0.7096807,0.33131975,sigh,f2926_0_sigh, female,58, ZH
0.25154918,0.65756613,laughter,f1639_0_laughter, female,25, EN
0.58422637,0.3077253,sneeze,m0662_0_sneeze, male,25, EN
0.6312507,0.061429963,sniff,f2175_0_sniff, female,42, EN
0.543783,0.555541,laughter,m0482_0_laughter, male,27, IT
0.15995789,0.58173287,laughter,m0497_0_laughter, male,21, EN
0.5916792,0.039355464,sniff,m1535_0_sniff, male,60, EN
0.75555706,0.88163674,cough,f2107_0_cough, female,37, ET
0.6787728,0.5931012,sneeze,m1362_0_sneeze, male,33, EN
0.5625745,0.02305516,sniff,m2590_0_sniff, male,30, EN
0.5717991,0.522559,cough,m0355_0_cough, male,37, ML
0.72360146,0.30581775,sigh,m2879_0_sigh, male,26, PT
0.7449252,0.18847722,sniff,m1065_0_sniff, male,35, HI
0.5153274,0.03128568,sniff,f0292_0_sniff, female,56, EN
0.6099093,0.48662135,sniff,f3237_0_sniff, female,29, EN
0.6744677,0.46518475,sneeze,f0382_0_sneeze, female,43, EN
0.7142551,0.28169444,throatclearing,f2368_0_throatclearing, female,18, EN
0.5743571,0.19661531,sniff,m0677_0_sniff, male,43, EN
0.84707063,0.89006937,sneeze,f1682_0_sneeze, female,32, EN
0.6210559,0.016018158,sniff,f1480_0_sniff, female,21, EN
0.5764415,0.13655725,sniff,m0987_0_sniff, male,54, EN
0.7708031,0.65576506,throatclearing,m2159_0_throatclearing, male,33, EN
0.6333944,0.73543644,cough,f0840_0_cough, female,31, ES
0.7767139,0.49892503,laughter,f2114_1_laughter, female,31, EN
0.37002343,0.6774793,laughter,m1466_0_laughter, male,63, EN
0.83686304,0.24929571,sigh,f1230_0_sigh, female,26, EN
0.56744593,0.5016162,sneeze,f1628_0_sneeze, female,36, EN
0.81248647,0.9110766,cough,f2098_0_cough, female,33, ES
0.53574866,0.59550935,sneeze,f2199_0_sneeze, female,38, EN
0.60088646,0.47580755,sigh,f2194_0_sigh, female,41, EN
0.57241744,0.55706793,sigh,m3189_0_sigh, male,24, EN
0.8510368,0.3216479,sigh,m2395_0_sigh, male,48, EN
0.7777096,0.6750914,cough,m1188_0_cough, male,37, EN
0.79770184,0.9011341,throatclearing,f3077_0_throatclearing, female,30, ES
0.6655124,0.7413048,throatclearing,m2733_0_throatclearing, male,31, ML
0.85335267,0.34604248,sigh,m0050_0_sigh, male,19, PT
0.5454292,0.64991355,sneeze,m2479_0_sneeze, male,38, TA
0.0628527,0.5599144,laughter,f1464_0_laughter, female,34, EN
0.61185145,0.3994522,sneeze,m3179_0_sneeze, male,34, NE
0.49865592,0.57449365,sneeze,f2133_0_sneeze, female,22, EN
0.75077665,0.32190952,sigh,f2805_0_sigh, female,35, EN
0.22504848,0.68155164,laughter,f0480_0_laughter, female,61, EN
0.7492493,0.6240432,throatclearing,m1973_0_throatclearing, male,48, EN
0.76941705,0.4248569,sigh,m1753_0_sigh, male,19, EN
0.77741957,0.36195442,sigh,f1552_0_sigh, female,26, IT
0.2898753,0.6514392,laughter,f3178_0_laughter, female,26, EN
0.7869955,0.7629176,throatclearing,f3084_0_throatclearing, female,24, EN
0.8117276,0.7695286,throatclearing,f1935_0_throatclearing, female,28, EN
0.6157746,0.1252808,sniff,m2829_0_sniff, male,24, EN
0.6536751,0.6985103,sneeze,m1818_0_sneeze, male,21, IT
0.49355644,0.7277943,sneeze,f1159_0_sneeze, female,26, EN
0.050124474,0.5473218,laughter,f0924_0_laughter, female,46, EN
0.96181476,0.7508753,throatclearing,f2588_0_throatclearing, female,55, AR
0.05090125,0.5604928,laughter,f1238_0_laughter, female,26, ES
0.17362322,0.5618421,laughter,m0083_0_laughter, male,30, PT
0.554108,0.04640485,sniff,f1939_0_sniff, female,69, EN
0.46994868,0.51013863,sigh,m0578_0_sigh, male,37, EN
0.78090376,0.2773345,sigh,f0779_0_sigh, female,32, EN
0.16666415,0.5589224,laughter,m1067_0_laughter, male,39, EN
0.6610784,0.6199683,sneeze,m1446_0_sneeze, male,35, EN
0.15329565,0.60869265,laughter,m1072_0_laughter, male,56, EN
0.5615803,0.54193413,sneeze,f0807_0_sneeze, female,29, EN
0.5735149,0.3045032,sneeze,m0113_0_sneeze, male,18, EN
0.64296997,0.62314445,sneeze,f0852_0_sneeze, female,25, EN
0.6719098,0.33196008,sneeze,f2617_0_sneeze, female,36, PT
0.8052453,0.6968058,throatclearing,m2357_0_throatclearing, male,26, EN
0.046127237,0.60125905,laughter,f1070_0_laughter, female,29, EN
0.8544637,0.7384191,throatclearing,f2195_0_throatclearing, female,35, EN
0.74971175,0.6208277,sigh,m1006_0_sigh, male,35, EN
0.03764121,0.60811377,laughter,f2588_0_laughter, female,55, AR
0.5409106,0.9118353,cough,m2364_0_cough, male,22, PT
0.73989755,0.9813481,cough,f1724_0_cough, female,45, EN
0.59726006,0.12425024,sniff,f3099_1_sniff, female,32, EN
0.76591915,0.5407318,sneeze,m2308_0_sneeze, male,22, EN
0.81695974,0.96706724,cough,m2634_0_cough, male,24, EN
0.8585564,0.6837761,cough,m0083_0_cough, male,30, PT
0.84513843,0.9366378,cough,f1274_0_cough, female,26, EN
0.6279393,0.036860824,sniff,f0414_0_sniff, female,21, EN
0.6588067,0.33476958,sigh,f0504_0_sigh, female,28, TA
0.30169684,0.65229136,laughter,f0081_0_laughter, female,31, EN
0.21108165,0.5862216,laughter,m0644_0_laughter, male,34, IT
0.823973,0.26363692,sigh,f1659_0_sigh, female,68, EN
0.79173225,0.41708398,sigh,m0644_0_sigh, male,34, IT
0.7023182,0.9273281,cough,f1859_0_cough, female,25, EN
0.5432768,0.50391054,sneeze,f0988_0_sneeze, female,31, EN
0.80982673,0.37859932,sigh,m1458_0_sigh, male,43, EN
0.10189481,0.6037324,laughter,f2107_0_laughter, female,37, ET
0.8737702,0.35827574,sigh,m2581_0_sigh, male,28, EN
0.6458171,0.54704016,sneeze,m1968_0_sneeze, male,36, ES
0.094420135,0.510921,laughter,f2112_0_laughter, female,41, IT
0.6138783,0.48990965,sneeze,f0529_0_sneeze, female,45, EN
0.55874056,0.5619422,throatclearing,m2698_0_throatclearing, male,50, FR
0.7240632,0.74867696,sneeze,m1563_0_sneeze, male,44, HI
0.22948202,0.65830135,sneeze,m0063_0_sneeze, male,68, EN
0.19780435,0.56626344,laughter,m2358_0_laughter, male,28, HI
0.87047946,0.66428685,throatclearing,m3169_0_throatclearing, male,32, EN
0.76506746,0.3844808,sigh,f1346_0_sigh, female,29, EN
0.5393818,0.13144685,sniff,f0499_0_sniff, female,51, EN
0.5586957,0.59957737,sneeze,f0922_0_sneeze, female,64, EN
0.85247517,0.33989048,sigh,m1147_0_sigh, male,32, EN
0.64389586,0.5460859,sneeze,m1536_0_sneeze, male,28, PT
0.59857816,0.5599056,sneeze,m0036_0_sneeze, male,24, EN
0.5706599,0.6701092,sneeze,f1083_0_sneeze, female,28, EN
0.7545594,0.5709492,sneeze,f0977_0_sneeze, female,24, EN
0.6440768,0.4049035,sneeze,f0583_0_sneeze, female,51, EN
0.62632644,0.67612946,cough,f2963_0_cough, female,31, EN
0.69426334,0.5053073,sigh,f0327_0_sigh, female,39, EN
0.533689,0.6101676,sneeze,f3232_0_sneeze, female,31, EN
0.57254,0.0728361,sniff,f2911_0_sniff, female,41, EN
0.7373038,0.4904549,sigh,m0126_0_sigh, male,28, EN
0.6540482,0.8666887,cough,m1873_0_cough, male,43, TA
0.7363876,0.23271471,sigh,f0638_0_sigh, female,39, PT
0.5968977,0.7101681,cough,m3134_0_cough, male,27, ML
0.54911387,0.6046462,sneeze,f3298_0_sneeze, female,27, ES
0.7654049,0.57135963,sneeze,f2798_0_sneeze, female,36, EN
0.7173589,0.70822114,cough,m1783_0_cough, male,19, AR
0.76440436,0.81201816,cough,f0574_0_cough, female,32, EN
0.67893535,0.22135651,sniff,f1314_0_sniff, female,39, EN
0.4326843,0.46684328,laughter,f0646_0_laughter, female,28, EN
0.7440851,0.33981866,sigh,m0439_0_sigh, male,46, EN
0.60955435,0.89994925,cough,m2726_0_cough, male,31, PT
0.5491904,0.665965,cough,m0191_0_cough, male,64, EN
0.6777257,0.05952921,sniff,m2754_0_sniff, male,51, EN
0.78593653,0.8202453,cough,f1366_0_cough, female,35, EN
0.08748738,0.5444128,laughter,f0653_0_laughter, female,22, EN
0.83592755,0.372226,sigh,m1625_0_sigh, male,22, EN
0.8402957,0.88559604,cough,f3081_0_cough, female,27, EN
0.18456717,0.6250194,laughter,m2105_0_laughter, male,31, EN
0.9488131,0.63601553,throatclearing,m0943_0_throatclearing, male,40, EN
0.63096404,0.16016276,sniff,m2204_0_sniff, male,60, EN
0.65022516,0.5423324,sneeze,m2278_0_sneeze, male,32, EN
0.105577216,0.56837857,laughter,f2513_0_laughter, female,27, IT
0.6392954,0.7429201,cough,m0717_0_cough, male,26, ML
0.021030707,0.54478776,laughter,f2506_0_laughter, female,32, TE
0.30193976,0.64029866,sigh,f1413_0_sigh, female,31, IT
0.5157261,0.5600786,cough,f3357_0_cough, female,29, EN
0.8151267,0.4381244,sigh,m0880_0_sigh, male,35, EN
0.76293355,0.18572709,sniff,f2537_0_sniff, female,29, TA
0.52215415,0.5053951,cough,m1105_0_cough, male,25, EN
0.6405186,0.7179655,sneeze,m0712_0_sneeze, male,64, EN
0.3276961,0.6477787,laughter,m0250_0_laughter, male,40, EN
0.64824116,0.3758565,cough,m0247_0_cough, male,30, EN
0.5452434,0.17557333,sniff,m0235_0_sniff, male,29, UK
0.27312028,0.5706533,laughter,m0245_0_laughter, male,24, IT
0.5847584,0.3418619,sneeze,m1212_0_sneeze, male,37, PT
0.70822984,0.45332387,sigh,f2944_0_sigh, female,22, PT
0.71889573,0.68874353,cough,m1455_0_cough, male,24, EN
0.6738558,0.27264157,sniff,m3290_0_sniff, male,22, PT
0.7063877,0.68703604,throatclearing,m2575_1_throatclearing, male,58, EN
0.6216703,0.04457971,sniff,m1427_0_sniff, male,24, EN
0.7971907,0.37674144,sigh,f0310_0_sigh, female,65, EN
0.7441831,0.83996767,sneeze,f0258_0_sneeze, female,70, EN
0.18899566,0.6366516,laughter,m2759_0_laughter, male,27, EN
0.5435079,0.1951683,sniff,m0895_0_sniff, male,45, ML
0.9351814,0.7371167,throatclearing,f2249_0_throatclearing, female,35, EN
0.6385467,0.8401906,cough,m0688_0_cough, male,37, EN
0.7135468,0.6258267,throatclearing,f3321_0_throatclearing, female,29, EN
0.31691092,0.5939066,laughter,m0018_0_laughter, male,28, IT
0.6365546,0.16953166,sneeze,m2509_0_sneeze, male,27, EN
0.5926392,0.5302873,sneeze,m3009_0_sneeze, male,26, BN
0.748871,0.48848215,sigh,m1170_0_sigh, male,32, EN
0.7002007,0.6914056,throatclearing,f1814_0_throatclearing, female,30, EN
0.9453605,0.74501586,throatclearing,f2423_0_throatclearing, female,33, EN
0.7365629,0.4360072,sigh,f0472_0_sigh, female,47, ES
0.7769239,0.6617122,throatclearing,m3110_0_throatclearing, male,38, PT
0.16895904,0.5567308,laughter,m2511_0_laughter, male,31, EN
0.22060856,0.5608993,laughter,m2504_0_laughter, male,26, EN
0.6143208,0.3707866,sneeze,m2957_0_sneeze, male,31, EN
0.45868078,0.5414253,sneeze,f2043_0_sneeze, female,24, EN
0.7853443,0.6365665,throatclearing,f3156_0_throatclearing, female,24, EN
0.5868695,0.5012548,cough,m0985_0_cough, male,27, ML
0.26793948,0.6473282,laughter,m0594_0_laughter, male,20, EN
0.72610116,0.6400893,throatclearing,m0054_0_throatclearing, male,27, EN
0.75725806,0.9080219,throatclearing,f0296_0_throatclearing, female,42, UR
0.59786206,0.7850325,cough,f0830_0_cough, female,34, EN
0.5223926,0.20186298,sigh,m1731_0_sigh, male,40, HI
0.9276303,0.6621346,throatclearing,m1756_0_throatclearing, male,20, IT
0.58101773,0.18608774,sniff,f0607_2_sniff, female,35, EN
0.68236446,0.75447387,cough,m0325_0_cough, male,33, EN
0.26980287,0.5288811,throatclearing,m1521_0_throatclearing, male,27, IT
0.6543786,0.15559566,sniff,m0357_0_sniff, male,45, EN
0.65065664,0.8924842,cough,m1537_0_cough, male,27, EN
0.7793504,0.5289744,sneeze,m0665_0_sneeze, male,23, PT
0.726987,0.4474599,sneeze,m1365_0_sneeze, male,32, EN
0.22876866,0.573537,laughter,m2088_0_laughter, male,34, PT
0.56574947,0.61228454,sneeze,f0385_0_sneeze, female,40, HI
0.6201645,0.13442051,sniff,f3247_0_sniff, female,34, EN
0.5591178,0.84582335,cough,f3235_0_cough, female,54, EN
0.5072879,0.5813866,sneeze,f1685_0_sneeze, female,25, EN
0.7947522,0.6970762,throatclearing,m0223_0_throatclearing, male,22, IT
0.6568491,0.86174953,cough,m1067_0_cough, male,39, EN
0.5358919,0.26306084,sniff,f2455_0_sniff, female,34, EN
0.25846305,0.59855753,laughter,m1565_0_laughter, male,18, EN
0.796014,0.9333858,cough,f0290_0_cough, female,27, EN
0.17331368,0.575176,laughter,m1570_0_laughter, male,28, EN
0.67245454,0.40959755,sneeze,m1330_0_sneeze, male,35, EN
0.72512203,0.4750996,sigh,m0032_0_sigh, male,27, HI
0.58019525,0.13964534,sniff,m1015_0_sniff, male,60, EN
0.7482492,0.8039171,throatclearing,f1189_0_throatclearing, female,42, EN
0.64868826,0.19009429,sniff,m0868_0_sniff, male,35, EN
0.38350123,0.6167315,laughter,m3224_0_laughter, male,22, EN
0.5841999,0.46823624,sneeze,m2875_0_sneeze, male,19, FA
0.521061,0.5777737,sneeze,f2134_0_sneeze, female,32, EN
0.76825917,0.39685747,sigh,f1252_0_sigh, female,51, EN
0.65589744,0.56557107,sneeze,m2820_0_sneeze, male,24, ML
0.7494045,0.8172871,laughter,f1572_0_laughter, female,20, PT
0.8361815,0.3815739,sigh,m1053_0_sigh, male,31, EN
0.06054159,0.53850293,laughter,f0583_0_laughter, female,51, EN
0.5190902,0.48623586,sigh,m2495_0_sigh, male,34, EN
0.65532607,0.788445,cough,m2575_1_cough, male,58, EN
0.75362223,0.43396413,sigh,f2694_0_sigh, female,41, TA
0.67960435,0.17233725,sniff,m0798_0_sniff, male,47, EN
0.7940437,0.73797005,throatclearing,f0678_0_throatclearing, female,31, TR
0.82040966,0.22842714,sigh,m0750_0_sigh, male,25, EN
0.5390338,0.5955589,sneeze,f0800_0_sneeze, female,31, EN
0.42441514,0.6506571,laughter,f0827_0_laughter, female,29, EN
0.5604138,0.8645406,cough,m0589_2_cough, male,36, EN
0.68089116,0.722497,sneeze,m0141_0_sneeze, male,22, EN
0.712642,0.45607468,throatclearing,f1374_0_throatclearing, female,34, PT
0.9595219,0.653996,throatclearing,m0430_0_throatclearing, male,25, EN
0.21170247,0.55186397,laughter,m0180_0_laughter, male,30, EN
0.87406695,0.36313227,sigh,m0767_0_sigh, male,18, IT
0.44254017,0.4335118,sneeze,m0114_0_sneeze, male,22, PT
0.1775449,0.5812867,laughter,m0195_0_laughter, male,34, IT
0.28216955,0.5898432,laughter,m1171_0_laughter, male,20, IT
0.65569824,0.23777221,sniff,m2859_0_sniff, male,31, PT
0.9043115,0.72931385,throatclearing,f0485_0_throatclearing, female,23, ES
0.19032118,0.57930094,laughter,m1164_0_laughter, male,35, EN
0.5709016,0.59990066,throatclearing,f1103_0_throatclearing, female,27, EN
0.780242,0.30599222,sigh,f1265_0_sigh, female,36, EN
0.18399246,0.63743836,laughter,m2489_0_laughter, male,38, EN
0.6902043,0.6772895,throatclearing,f1387_0_throatclearing, female,61, EN
0.5887231,0.25231007,sniff,f0134_0_sniff, female,21, EN
0.6291067,0.8224559,cough,f0146_0_cough, female,32, EN
0.5555783,0.14439559,sniff,f2783_0_sniff, female,35, FR
0.5913607,0.6491146,cough,f1754_0_cough, female,27, PT
0.6391345,0.17402144,sniff,m2366_0_sniff, male,26, EN
0.5626575,0.89403033,cough,m3056_0_cough, male,22, IT
0.59259546,0.06521033,sniff,m1693_0_sniff, male,24, EN
0.6182622,0.046877842,sniff,f0464_0_sniff, female,31, EN
0.7674089,0.8084573,cough,f0416_0_cough, female,32, RU
0.8151074,0.31289247,sigh,f0204_0_sigh, female,37, EN
0.5872089,0.013818991,sniff,f1276_0_sniff, female,40, EN
0.7435195,0.44293052,cough,f1204_0_cough, female,25, EN
0.51230097,0.06665007,sniff,m2636_0_sniff, male,25, EN
0.71239233,0.15338273,sniff,m1963_0_sniff, male,30, EN
0.6475617,0.7210682,cough,m1911_0_cough, male,48, TA
0.24369308,0.5846476,laughter,m0825_0_laughter, male,36, EN
0.6042781,0.43761542,sneeze,f2610_0_sneeze, female,60, EN
0.102678835,0.5995265,laughter,f0182_0_laughter, female,18, IT
0.857806,0.21604663,sigh,f1989_0_sigh, female,29, PT
0.8439239,0.41417763,sigh,f1507_0_sigh, female,28, ES
0.11029001,0.55823344,laughter,f0197_0_laughter, female,28, IT
0.6095,0.25497723,sniff,f1917_0_sniff, female,57, EN
0.8422423,0.43353525,sigh,m0798_0_sigh, male,47, EN
0.43259373,0.6344355,sneeze,f1430_0_sneeze, female,35, EN
0.8579319,0.40177795,sigh,m1584_0_sigh, male,19, EN
0.6251734,0.78821677,cough,f1965_0_cough, female,36, EN
0.21582001,0.5503746,laughter,m3086_0_laughter, male,24, IT
0.0799343,0.59517413,laughter,f2228_0_laughter, female,49, EN
0.6920785,0.7201328,sneeze,m0871_0_sneeze, male,38, EN
0.63123435,0.3969414,sneeze,m1185_0_sneeze, male,29, EN
0.61587226,0.94035846,cough,m2875_0_cough, male,19, FA
0.45704994,0.52616274,sneeze,f0165_0_sneeze, female,29, ET
0.6122752,0.20976408,sniff,m2807_0_sniff, male,34, EN
0.6468825,0.41734922,sneeze,f1465_0_sneeze, female,18, ES
0.5994574,0.5361206,sneeze,m0824_0_sneeze, male,52, EN
0.67016786,0.87212175,cough,m0132_0_cough, male,39, EN
0.49047413,0.51658535,sigh,f0086_0_sigh, female,30, EN
0.04251996,0.6237791,laughter,f0734_0_laughter, female,31, EN
0.7844911,0.89080864,cough,f2360_0_cough, female,35, NL
0.639758,0.8162309,cough,m3197_0_cough, male,29, TA
0.5886192,0.8680666,cough,m0462_0_cough, male,33, EN
0.6881876,0.18297514,sniff,f3050_0_sniff, female,35, EN
0.5587824,0.49722904,sneeze,f1339_1_sneeze, female,30, PT
0.4881742,0.7370474,cough,f2630_0_cough, female,23, TA
0.84633934,0.44538575,sigh,m2142_0_sigh, male,33, DE
0.54657584,0.19435349,sniff,m1202_0_sniff, male,29, TE
0.2308201,0.5667538,laughter,m2062_0_laughter, male,25, PT
0.77978027,0.84923714,cough,f0087_0_cough, female,25, IT
0.81010276,0.80333227,throatclearing,f0792_0_throatclearing, female,39, EN
0.8251595,0.77939135,throatclearing,f1214_0_throatclearing, female,35, EN
0.52277786,0.08162165,sniff,m2998_0_sniff, male,32, EN
0.12117073,0.5597801,laughter,f2060_0_laughter, female,31, EN
0.68267584,0.6359196,throatclearing,f0516_0_throatclearing, female,32, EN
0.48893997,0.4437413,sigh,m3123_0_sigh, male,38, EN
0.0448218,0.5754342,laughter,f3084_0_laughter, female,24, EN
0.5238381,0.4956257,throatclearing,m1025_0_throatclearing, male,52, KO
0.77594537,0.8276395,cough,f0448_0_cough, female,32, FA
0.8464242,0.45454374,sigh,f2421_0_sigh, female,32, EN
0.56537753,0.87647164,sneeze,m2634_0_sneeze, male,24, EN
0.5438293,0.09487072,sniff,m2338_0_sniff, male,33, TR
0.02800762,0.5814366,laughter,f0569_0_laughter, female,42, EN
0.5375339,0.10435682,sniff,f1778_0_sniff, female,27, PT
0.51491743,0.42819178,cough,f0118_0_cough, female,25, EN
0.6637548,0.817204,cough,m1039_0_cough, male,30, IT
0.66009253,0.039615348,sniff,m0659_0_sniff, male,35, EN
0.6242795,0.19514146,sniff,f3219_0_sniff, female,26, EN
0.53666013,0.46231923,sigh,f1941_0_sigh, female,45, EN
0.5854953,0.44716766,sigh,f2898_0_sigh, female,41, EN
0.8045459,0.31554556,sigh,f2416_0_sigh, female,23, EN
0.5928666,0.7993622,cough,m1569_0_cough, male,34, EN
0.26082453,0.6687183,laughter,f2629_0_laughter, female,58, EN
0.798697,0.54106575,sniff,m0309_0_sniff, male,24, PT
0.5166621,0.5518321,sneeze,f1314_0_sneeze, female,39, EN
0.5055576,0.750437,throatclearing,f0718_0_throatclearing, female,32, EN
0.7860158,0.8862284,laughter,f1829_0_laughter, female,22, EN
0.62955225,0.40602955,sneeze,f0614_0_sneeze, female,31, EN
0.19069168,0.59138364,laughter,m2476_0_laughter, male,23, EN
0.7719764,0.42532232,sigh,m2308_0_sigh, male,22, EN
0.3241614,0.6082396,laughter,f0320_0_laughter, female,33, EN
0.83827627,0.1999501,sigh,m3114_0_sigh, male,27, EN
0.4396036,0.53975785,sniff,f2594_0_sniff, female,26, UK
0.8511957,0.6507359,throatclearing,m1636_0_throatclearing, male,27, EN
0.7298116,0.5084975,cough,m2103_0_cough, male,35, EN
0.7423664,0.25121546,sigh,f2374_0_sigh, female,31, EN
0.0100231385,0.58807373,laughter,f1199_0_laughter, female,28, EN
0.29166153,0.5985702,laughter,m0322_0_laughter, male,44, EN
0.726787,0.15123114,sniff,m3233_0_sniff, male,26, AR
0.740557,0.15675995,sniff,m1484_0_sniff, male,30, PT
0.86517096,0.7419817,throatclearing,f1670_0_throatclearing, female,34, ML
0.78330237,0.8501547,sniff,f0673_0_sniff, female,30, EN
0.53698236,0.46200633,sigh,f1941_1_sigh, female,45, EN
0.5892105,0.90498483,cough,m2453_0_cough, male,32, ES
0.6751143,0.12641981,sniff,f1061_0_sniff, female,37, EN
0.6882315,0.6779,throatclearing,f0181_0_throatclearing, female,32, EN
0.82518613,0.62781936,throatclearing,m0343_0_throatclearing, male,31, EN
0.61856854,0.7411271,throatclearing,f2830_0_throatclearing, female,36, EN
0.6470991,0.8962517,cough,m0844_0_cough, male,31, EN
0.6959397,0.17017534,sniff,m0836_0_sniff, male,30, EN
0.7769541,0.8029304,throatclearing,f1683_0_throatclearing, female,32, EN
0.92450356,0.6391068,throatclearing,m2876_0_throatclearing, male,27, IT
0.87074924,0.704954,throatclearing,f0305_0_throatclearing, female,32, EN
0.48951924,0.754703,throatclearing,m2781_0_throatclearing, male,25, EN
0.9634918,0.66330415,throatclearing,f1974_0_throatclearing, female,28, EN
0.77125484,0.6921059,throatclearing,m3207_0_throatclearing, male,21, PT
0.71622455,0.7156597,sneeze,m1783_0_sneeze, male,19, AR
0.66649586,0.68725735,sneeze,m0283_0_sneeze, male,27, HI
0.5942453,0.43714392,sneeze,m0575_1_sneeze, male,18, EN
0.62525314,0.37909624,sneeze,f1236_0_sneeze, female,27, EN
0.5368267,0.57765573,sneeze,f0736_0_sneeze, female,24, IT
0.7996925,0.7756856,throatclearing,f3241_0_throatclearing, female,53, EN
0.030833023,0.59589314,laughter,f1415_0_laughter, female,32, EN
0.8434442,0.6339519,throatclearing,m3083_0_throatclearing, male,48, EN
0.8712018,0.23757787,sigh,f1862_0_sigh, female,49, EN
0.6443734,0.24889521,sniff,m1479_0_sniff, male,35, EN
0.7837475,0.43365055,sneeze,m1729_0_sneeze, male,21, EN
0.8347063,0.24028575,sigh,f3236_0_sigh, female,48, EN
0.65000147,0.18858856,sniff,f2039_0_sniff, female,35, EN
0.8336479,0.8475762,throatclearing,f1987_0_throatclearing, female,42, EN
0.7525915,0.97461826,throatclearing,f3036_0_throatclearing, female,35, EN
0.71482396,0.303721,sigh,m3037_0_sigh, male,24, EN
0.64977705,0.13411811,sniff,m1129_0_sniff, male,34, EN
0.5358697,0.46762785,sigh,f2257_0_sigh, female,43, EN
0.27863488,0.6529359,laughter,f1648_0_laughter, female,56, EN
0.56510407,0.055124305,sniff,m0954_0_sniff, male,42, EN
0.6000721,0.48159078,sigh,f2535_1_sigh, female,24, EN
0.81742924,0.9325595,cough,f0893_0_cough, female,34, EN
0.55725306,0.49075344,cough,m1594_0_cough, male,19, EN
0.7465187,0.9302807,sneeze,f2926_0_sneeze, female,58, ZH
0.4604178,0.54247206,sniff,f0711_0_sniff, female,60, EN
0.4964685,0.75309056,cough,m0386_0_cough, male,21, EN
0.6243957,0.29027972,sniff,m2543_0_sniff, male,28, TA
0.59591424,0.036538985,sniff,f1103_0_sniff, female,27, EN
0.82037413,0.44167915,sigh,m2549_0_sigh, male,44, TA
0.5852896,0.45975053,sneeze,m2067_0_sneeze, male,40, EN
0.5861884,0.8530127,cough,m2531_0_cough, male,34, EN
0.79822314,0.8226518,sneeze,f3087_0_sneeze, female,48, EN
0.7998095,0.25374743,sigh,m1490_0_sigh, male,32, EN
0.10840361,0.61464685,laughter,f2848_0_laughter, female,42, KO
0.6243248,0.08405688,sniff,f0241_0_sniff, female,37, EN
0.5853284,0.74612,cough,m2119_1_cough, male,43, BN
0.58591247,0.4754381,sneeze,f2587_0_sneeze, female,53, EN
0.7359659,0.16246077,sniff,m2013_0_sniff, male,28, EN
0.84897834,0.19947203,sigh,f1691_0_sigh, female,23, EN
0.2109379,0.55504316,laughter,m1417_0_laughter, male,31, EN
0.19544308,0.5949539,laughter,m1402_0_laughter, male,37, ES
0.4749772,0.4665425,cough,f3296_0_cough, female,28, PT
0.52020526,0.17057963,sniff,f1453_0_sniff, female,31, EN
0.708635,0.8210049,cough,m2061_0_cough, male,26, PT
0.545147,0.14773662,sniff,m0572_0_sniff, male,28, EN
0.051663324,0.55896324,laughter,f1001_0_laughter, female,34, EN
0.5657122,0.9024165,cough,m0500_0_cough, male,35, PT
0.06331709,0.5232201,laughter,f1014_0_laughter, female,31, EN
0.05263355,0.61084044,laughter,f1939_1_laughter, female,69, EN
0.7700524,0.66621876,throatclearing,m2161_0_throatclearing, male,30, EN
0.5576708,0.2541113,sniff,f0197_0_sniff, female,28, IT
0.58464295,0.20000541,sniff,f2720_0_sniff, female,22, IT
0.4420642,0.53783584,sniff,m0022_0_sniff, male,24, EN
